latitude,longitude,altitude,geometry,id,type,firstName,lastName,weight,displayWeight,height,displayHeight,age,dateOfBirth,debutYear,headshotUrl,jersey,positionName,positionDisplayName,birthCity,birthState,birthCountry,teamId,teamUrl,statsUrl,active,statusType,statusName,league,birthStateAbbr,country2Code
32.7157,-117.1617,,Point,3024837,hockey,Chad,Ruhwedel,191,191 lbs,71,"5' 11""",33,1990-05-07T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3024837.png,2,Defense,D,San Diego,California,United States,16,{api}hockey/leagues/nhl/seasons/2023/teams/16?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3024837/statistics?lang=en&region=us,true,active,Active,nhl,CA,US
56.9474,24.1069,,Point,3024916,hockey,Teddy,Blueger,185,185 lbs,72,"6' 0""",28,1994-08-15T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nhl/players/full/3024916.png,53,Center,C,Rīga,Rīga,Latvia,22,{api}hockey/leagues/nhl/seasons/2023/teams/22?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3024916/statistics?lang=en&region=us,true,active,Active,nhl,,LV
49.7464,13.3841,,Point,3025200,hockey,Andrej,Sustr,225,225 lbs,80,"6' 8""",32,1990-11-29T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3025200.png,,Defense,D,Plzeň,Plzeňský kraj,Czech Republic,25,{api}hockey/leagues/nhl/seasons/2023/teams/25?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025200/statistics?lang=en&region=us,true,active,Active,nhl,,CZ
39.0831,-74.8255,,Point,3025524,hockey,Trevor,van Riemsdyk,191,191 lbs,75,"6' 3""",31,1991-07-24T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3025524.png,57,Defense,D,Middle Twp,New Jersey,United States,23,{api}hockey/leagues/nhl/seasons/2023/teams/23?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025524/statistics?lang=en&region=us,true,active,Active,nhl,NJ,US
41.0801,-73.8586,,Point,3025535,hockey,Brett,Pesce,206,206 lbs,75,"6' 3""",28,1994-11-15T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3025535.png,22,Defense,D,Tarrytown,New York,United States,7,{api}hockey/leagues/nhl/seasons/2023/teams/7?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025535/statistics?lang=en&region=us,true,active,Active,nhl,NY,US
43.3055,-70.9804,,Point,3025540,hockey,Casey,DeSmith,181,181 lbs,72,"6' 0""",31,1991-08-13T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3025540.png,1,Goaltender,G,Rochester,New Hampshire,United States,16,{api}hockey/leagues/nhl/seasons/2023/teams/16?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025540/statistics?lang=en&region=us,true,active,Active,nhl,NH,US
43.838,-79.0837,,Point,3025590,hockey,Drake,Caggiula,176,176 lbs,70,"5' 10""",29,1994-06-20T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3025590.png,,Center,C,Pickering,Ontario,Canada,6,{api}hockey/leagues/nhl/seasons/2023/teams/6?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025590/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
45.19,-93.5526,,Point,3025608,hockey,Nick,Jensen,205,205 lbs,73,"6' 1""",32,1990-09-21T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3025608.png,3,Defense,D,Rogers,Minnesota,United States,23,{api}hockey/leagues/nhl/seasons/2023/teams/23?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025608/statistics?lang=en&region=us,true,active,Active,nhl,MN,US
34.7293,-86.5851,,Point,3025616,hockey,Nic,Dowd,197,197 lbs,74,"6' 2""",33,1990-05-27T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3025616.png,26,Right Wing,RW,Huntsville,Alabama,United States,23,{api}hockey/leagues/nhl/seasons/2023/teams/23?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025616/statistics?lang=en&region=us,true,active,Active,nhl,AL,US
43.0576,-88.1263,,Point,3025651,hockey,Troy,Grosenick,185,185 lbs,73,"6' 1""",33,1989-08-27T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3025651.png,,Goaltender,G,Brookfield,Wisconsin,United States,27,{api}hockey/leagues/nhl/seasons/2023/teams/27?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025651/statistics?lang=en&region=us,true,active,Active,nhl,WI,US
26.0081,-80.2801,,Point,3025662,hockey,Shayne,Gostisbehere,180,180 lbs,71,"5' 11""",30,1993-04-20T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3025662.png,,Defense,D,Pembroke Pines,Florida,United States,5,{api}hockey/leagues/nhl/seasons/2023/teams/5?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3025662/statistics?lang=en&region=us,true,active,Active,nhl,FL,US
49.2339,-124.8055,,Point,3026526,hockey,Laurent,Brossoit,215,215 lbs,75,"6' 3""",30,1993-03-23T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3026526.png,39,Goaltender,G,Port Alberni,British Columbia,Canada,28,{api}hockey/leagues/nhl/seasons/2023/teams/28?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3026526/statistics?lang=en&region=us,true,active,Active,nhl,BC,CA
62.6335,17.9376,,Point,3036851,hockey,Anton,Forsberg,192,192 lbs,75,"6' 3""",30,1992-11-27T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3036851.png,31,Goaltender,G,Härnösand,Västernorrlands län,Sweden,14,{api}hockey/leagues/nhl/seasons/2023/teams/14?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3036851/statistics?lang=en&region=us,true,active,Active,nhl,Y,SE
61.486,21.7954,,Point,3037703,hockey,Antti,Raanta,195,195 lbs,72,"6' 0""",34,1989-05-12T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3037703.png,32,Goaltender,G,Pori,Lounais-Suomi,Finland,7,{api}hockey/leagues/nhl/seasons/2023/teams/7?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3037703/statistics?lang=en&region=us,true,active,Active,nhl,LS,FI
44.6489,-63.5753,,Point,3041969,hockey,Nathan,MacKinnon,200,200 lbs,72,"6' 0""",27,1995-09-01T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041969.png,29,Center,C,Halifax,Nova Scotia,Canada,17,{api}hockey/leagues/nhl/seasons/2023/teams/17?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041969/statistics?lang=en&region=us,true,active,Active,nhl,NS,CA
61.4985,23.7718,,Point,3041970,hockey,Aleksander,Barkov,215,215 lbs,75,"6' 3""",27,1995-09-02T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041970.png,16,Center,C,Tampere,Länsi- ja Sisä-Suomi,Finland,26,{api}hockey/leagues/nhl/seasons/2023/teams/26?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041970/statistics?lang=en&region=us,true,active,Active,nhl,SS,FI
46.048,-74.2841,,Point,3041971,hockey,Jonathan,Drouin,203,203 lbs,72,"6' 0""",28,1995-03-28T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3041971.png,,Left Wing,LW,Sainte-Agathe-des-Monts,Québec,Canada,17,{api}hockey/leagues/nhl/seasons/2023/teams/17?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041971/statistics?lang=en&region=us,true,active,Active,nhl,QC,CA
41.308,-72.9243,,Point,3041991,hockey,Adam,Erne,212,212 lbs,73,"6' 1""",28,1995-04-20T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3041991.png,73,Left Wing,LW,New Haven,Connecticut,United States,5,{api}hockey/leagues/nhl/seasons/2023/teams/5?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041991/statistics?lang=en&region=us,true,active,Active,nhl,CT,US
32.7356,-97.1077,,Point,3041992,hockey,Seth,Jones,209,209 lbs,76,"6' 4""",28,1994-10-03T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041992.png,4,Defense,D,Arlington,Texas,United States,4,{api}hockey/leagues/nhl/seasons/2023/teams/4?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041992/statistics?lang=en&region=us,true,active,Active,nhl,TX,US
65.8246,21.689,,Point,3041994,hockey,Elias,Lindholm,202,202 lbs,73,"6' 1""",28,1994-12-02T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041994.png,28,Center,C,Boden,Norrbottens län,Sweden,3,{api}hockey/leagues/nhl/seasons/2023/teams/3?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041994/statistics?lang=en&region=us,true,active,Active,nhl,BD,SE
42.1297,-87.8315,,Point,3041995,hockey,J.T.,Compher,190,190 lbs,72,"6' 0""",28,1995-04-08T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3041995.png,,Left Wing,LW,Northbrook,Illinois,United States,5,{api}hockey/leagues/nhl/seasons/2023/teams/5?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041995/statistics?lang=en&region=us,true,active,Active,nhl,IL,US
43.6853,-79.7599,,Point,3041996,hockey,Sean,Monahan,200,200 lbs,73,"6' 1""",28,1994-10-12T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041996.png,91,Center,C,Brampton,Ontario,Canada,10,{api}hockey/leagues/nhl/seasons/2023/teams/10?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041996/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
43.2555,-79.8734,,Point,3041997,hockey,Darnell,Nurse,221,221 lbs,76,"6' 4""",28,1995-02-04T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3041997.png,25,Defense,D,Hamilton,Ontario,Canada,6,{api}hockey/leagues/nhl/seasons/2023/teams/6?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041997/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
60.4528,22.2516,,Point,3041999,hockey,Rasmus,Ristolainen,220,220 lbs,76,"6' 4""",28,1994-10-27T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3041999.png,55,Defense,D,Turku,Lounais-Suomi,Finland,15,{api}hockey/leagues/nhl/seasons/2023/teams/15?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3041999/statistics?lang=en&region=us,true,active,Active,nhl,LS,FI
42.9881,-81.2461,,Point,3042002,hockey,Bo,Horvat,215,215 lbs,72,"6' 0""",28,1995-04-05T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3042002.png,14,Center,C,London,Ontario,Canada,12,{api}hockey/leagues/nhl/seasons/2023/teams/12?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042002/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
55.1631,61.3888,,Point,3042003,hockey,Valeri,Nichushkin,210,210 lbs,76,"6' 4""",28,1995-03-04T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3042003.png,13,Right Wing,RW,Chelyabinsk,,Russia,17,{api}hockey/leagues/nhl/seasons/2023/teams/17?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042003/statistics?lang=en&region=us,true,active,Active,nhl,,RU
45.7416,-73.4529,,Point,3042005,hockey,Laurent,Dauphin,189,189 lbs,73,"6' 1""",28,1995-03-27T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042005.png,26,Center,C,Repentigny,Québec,Canada,24,{api}hockey/leagues/nhl/seasons/2023/teams/24?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042005/statistics?lang=en&region=us,true,active,Active,nhl,QC,CA
59.8586,17.6437,,Point,3042013,hockey,Robert,Hagg,210,210 lbs,74,"6' 2""",28,1995-02-08T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3042013.png,38,Defense,D,Uppsala,Uppsala län,Sweden,25,{api}hockey/leagues/nhl/seasons/2023/teams/25?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042013/statistics?lang=en&region=us,true,active,Active,nhl,C,SE
49.8999,-97.1389,,Point,3042014,hockey,Max,Domi,194,194 lbs,70,"5' 10""",28,1995-03-02T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042014.png,18,Center,C,Winnipeg,Manitoba,Canada,21,{api}hockey/leagues/nhl/seasons/2023/teams/21?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042014/statistics?lang=en&region=us,true,active,Active,nhl,MB,CA
40.9361,-73.8312,,Point,3042015,hockey,Steven,Santini,207,207 lbs,74,"6' 2""",28,1995-03-07T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042015.png,,Defense,D,Bronxville,New York,United States,8,{api}hockey/leagues/nhl/seasons/2023/teams/8?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042015/statistics?lang=en&region=us,true,active,Active,nhl,NY,US
51.0451,-114.0571,,Point,3042016,hockey,Josh,Morrissey,185,185 lbs,72,"6' 0""",28,1995-03-28T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042016.png,44,Defense,D,Calgary,Alberta,Canada,28,{api}hockey/leagues/nhl/seasons/2023/teams/28?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042016/statistics?lang=en&region=us,true,active,Active,nhl,AB,CA
59.3326,18.0668,,Point,3042017,hockey,Alex,Wennberg,190,190 lbs,74,"6' 2""",28,1994-09-22T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3042017.png,21,Center,C,Stockholm,Stockholms län,Sweden,124292,{api}hockey/leagues/nhl/seasons/2023/teams/124292?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042017/statistics?lang=en&region=us,true,active,Active,nhl,AB,SE
51.1501,-100.0497,,Point,3042019,hockey,Ryan,Pulock,215,215 lbs,74,"6' 2""",28,1994-10-06T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042019.png,6,Defense,D,Dauphin,Manitoba,Canada,12,{api}hockey/leagues/nhl/seasons/2023/teams/12?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042019/statistics?lang=en&region=us,true,active,Active,nhl,MB,CA
49.1059,-122.828,,Point,3042020,hockey,Tristan,Jarry,194,194 lbs,74,"6' 2""",28,1995-04-29T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3042020.png,35,Goaltender,G,Surrey,British Columbia,Canada,16,{api}hockey/leagues/nhl/seasons/2023/teams/16?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042020/statistics?lang=en&region=us,true,active,Active,nhl,BC,CA
55.757,37.615,,Point,3042021,hockey,Nikita,Zadorov,248,248 lbs,78,"6' 6""",28,1995-04-16T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3042021.png,16,Defense,D,Moscow,,Russia,3,{api}hockey/leagues/nhl/seasons/2023/teams/3?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042021/statistics?lang=en&region=us,true,active,Active,nhl,,RU
50.7004,-119.28,,Point,3042023,hockey,Curtis,Lazar,203,203 lbs,72,"6' 0""",28,1995-02-02T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3042023.png,42,Center,C,Salmon Arm,British Columbia,Canada,11,{api}hockey/leagues/nhl/seasons/2023/teams/11?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042023/statistics?lang=en&region=us,true,active,Active,nhl,BC,CA
57.7201,12.9453,,Point,3042031,hockey,Gustav,Olofsson,199,199 lbs,74,"6' 2""",28,1994-12-01T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042031.png,23,Defense,D,Borås,Västra Götalands län,Sweden,124292,{api}hockey/leagues/nhl/seasons/2023/teams/124292?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042031/statistics?lang=en&region=us,true,active,Active,nhl,O,SE
45.5374,-73.5107,,Point,3042037,hockey,Anthony,Mantha,234,234 lbs,77,"6' 5""",28,1994-09-16T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042037.png,39,Right Wing,RW,Longueuil,Québec,Canada,23,{api}hockey/leagues/nhl/seasons/2023/teams/23?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042037/statistics?lang=en&region=us,true,active,Active,nhl,QC,CA
51.0451,-114.0571,,Point,3042040,hockey,Dillon,Heatherington,220,220 lbs,76,"6' 4""",28,1995-05-09T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nhl/players/full/3042040.png,29,Defense,D,Calgary,Alberta,Canada,14,{api}hockey/leagues/nhl/seasons/2023/teams/14?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042040/statistics?lang=en&region=us,true,active,Active,nhl,AB,CA
59.3326,18.0668,,Point,3042041,hockey,Carl,Dahlstrom,231,231 lbs,76,"6' 4""",28,1995-01-28T08:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nhl/players/full/3042041.png,48,Defense,D,Stockholm,Stockholms län,Sweden,21,{api}hockey/leagues/nhl/seasons/2023/teams/21?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042041/statistics?lang=en&region=us,true,active,Active,nhl,AB,SE
46.6389,14.2957,,Point,3042044,hockey,Andre,Burakovsky,209,209 lbs,75,"6' 3""",28,1995-02-09T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3042044.png,95,Left Wing,LW,Klagenfurt,,Austria,124292,{api}hockey/leagues/nhl/seasons/2023/teams/124292?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042044/statistics?lang=en&region=us,true,active,Active,nhl,,AT
60.4226,22.5141,,Point,3042050,hockey,Artturi,Lehkonen,178,178 lbs,71,"5' 11""",28,1995-07-04T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042050.png,62,Left Wing,LW,Piikkiö,Lounais-Suomi,Finland,17,{api}hockey/leagues/nhl/seasons/2023/teams/17?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042050/statistics?lang=en&region=us,true,active,Active,nhl,LS,FI
45.4303,-73.6294,,Point,3042054,hockey,William,Carrier,218,218 lbs,74,"6' 2""",28,1994-12-20T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042054.png,28,Left Wing,LW,LaSalle,Québec,Canada,37,{api}hockey/leagues/nhl/seasons/2023/teams/37?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042054/statistics?lang=en&region=us,true,active,Active,nhl,QC,CA
49.1039,-122.6568,,Point,3042055,hockey,Shea,Theodore,197,197 lbs,74,"6' 2""",27,1995-08-03T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042055.png,27,Defense,D,Langley,British Columbia,Canada,37,{api}hockey/leagues/nhl/seasons/2023/teams/37?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042055/statistics?lang=en&region=us,true,active,Active,nhl,BC,CA
46.49,-80.99,,Point,3042056,hockey,Tyler,Bertuzzi,186,186 lbs,73,"6' 1""",28,1995-02-24T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042056.png,59,Left Wing,LW,Sudbury,Ontario,Canada,21,{api}hockey/leagues/nhl/seasons/2023/teams/21?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042056/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
53.5455,-113.4901,,Point,3042057,hockey,Eric,Comrie,180,180 lbs,73,"6' 1""",28,1995-07-06T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nhl/players/full/3042057.png,31,Goaltender,G,Edmonton,Alberta,Canada,2,{api}hockey/leagues/nhl/seasons/2023/teams/2?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042057/statistics?lang=en&region=us,true,active,Active,nhl,AB,CA
43.6503,-79.9037,,Point,3042062,hockey,Jason,Dickinson,200,200 lbs,74,"6' 2""",28,1995-07-04T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042062.png,17,Center,C,Georgetown,Ontario,Canada,4,{api}hockey/leagues/nhl/seasons/2023/teams/4?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042062/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
32.1551,-80.7625,,Point,3042063,hockey,Ryan,Hartman,197,197 lbs,72,"6' 0""",28,1994-09-20T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042063.png,38,Right Wing,RW,Hilton Head Island,South Carolina,United States,30,{api}hockey/leagues/nhl/seasons/2023/teams/30?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042063/statistics?lang=en&region=us,true,active,Active,nhl,SC,US
59.1543,37.8563,,Point,3042081,hockey,Pavel,Buchnevich,196,196 lbs,73,"6' 1""",28,1995-04-17T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042081.png,89,Left Wing,LW,Cherepovets,,Russia,19,{api}hockey/leagues/nhl/seasons/2023/teams/19?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042081/statistics?lang=en&region=us,true,active,Active,nhl,,RU
41.2607,-95.9403,,Point,3042083,hockey,Jake,Guentzel,180,180 lbs,71,"5' 11""",28,1994-10-06T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042083.png,59,Left Wing,LW,Omaha,Nebraska,United States,16,{api}hockey/leagues/nhl/seasons/2023/teams/16?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042083/statistics?lang=en&region=us,true,active,Active,nhl,NE,US
59.3326,18.0668,,Point,3042085,hockey,Mattias,Janmark,205,205 lbs,73,"6' 1""",30,1992-12-08T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042085.png,26,Center,C,Stockholm,Stockholms län,Sweden,6,{api}hockey/leagues/nhl/seasons/2023/teams/6?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042085/statistics?lang=en&region=us,true,active,Active,nhl,AB,SE
45.4486,-73.817,,Point,3042086,hockey,Anthony,Duclair,197,197 lbs,71,"5' 11""",27,1995-08-26T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nhl/players/full/3042086.png,10,Left Wing,LW,Pointe-Claire,Québec,Canada,26,{api}hockey/leagues/nhl/seasons/2023/teams/26?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042086/statistics?lang=en&region=us,true,active,Active,nhl,QC,CA
43.6535,-79.3839,,Point,3042088,hockey,Carter,Verhaeghe,180,180 lbs,74,"6' 2""",27,1995-08-14T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nhl/players/full/3042088.png,23,Center,C,Toronto,Ontario,Canada,26,{api}hockey/leagues/nhl/seasons/2023/teams/26?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042088/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
56.1375,8.9761,,Point,3042095,hockey,Oliver,Bjorkstrand,177,177 lbs,72,"6' 0""",28,1995-04-10T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042095.png,22,Right Wing,RW,Herning,,Denmark,124292,{api}hockey/leagues/nhl/seasons/2023/teams/124292?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042095/statistics?lang=en&region=us,true,active,Active,nhl,,DK
53.2222,-114.9768,,Point,3042103,hockey,Mason,Geertsen,199,199 lbs,75,"6' 3""",28,1995-04-19T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nhl/players/full/3042103.png,,Defense,D,Drayton Valley,Alberta,Canada,37,{api}hockey/leagues/nhl/seasons/2023/teams/37?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042103/statistics?lang=en&region=us,true,active,Active,nhl,AB,CA
60.8242,23.5871,,Point,3042109,hockey,Juuse,Saros,180,180 lbs,71,"5' 11""",28,1995-04-19T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042109.png,74,Goaltender,G,Forssa,Etelä-Suomi,Finland,27,{api}hockey/leagues/nhl/seasons/2023/teams/27?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042109/statistics?lang=en&region=us,true,active,Active,nhl,ES,FI
42.8854,-78.8785,,Point,3042110,hockey,Miles,Wood,195,195 lbs,74,"6' 2""",27,1995-09-13T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042110.png,,Left Wing,LW,Buffalo,New York,United States,17,{api}hockey/leagues/nhl/seasons/2023/teams/17?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042110/statistics?lang=en&region=us,true,active,Active,nhl,NY,US
43.5888,-79.6444,,Point,3042111,hockey,Nicholas,Paul,223,223 lbs,75,"6' 3""",28,1995-03-20T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042111.png,20,Left Wing,LW,Mississauga,Ontario,Canada,20,{api}hockey/leagues/nhl/seasons/2023/teams/20?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042111/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
42.2821,-83.7485,,Point,3042114,hockey,Andrew,Copp,199,199 lbs,73,"6' 1""",29,1994-07-08T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nhl/players/full/3042114.png,18,Center,C,Ann Arbor,Michigan,United States,5,{api}hockey/leagues/nhl/seasons/2023/teams/5?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042114/statistics?lang=en&region=us,true,active,Active,nhl,MI,US
43.2555,-79.8734,,Point,3042120,hockey,Ben,Harpur,231,231 lbs,78,"6' 6""",28,1995-01-12T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042120.png,5,Defense,D,Hamilton,Ontario,Canada,13,{api}hockey/leagues/nhl/seasons/2023/teams/13?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042120/statistics?lang=en&region=us,true,active,Active,nhl,ON,CA
43.8383,-66.1211,,Point,3042122,hockey,Ryan,Graves,220,220 lbs,77,"6' 5""",28,1995-05-21T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nhl/players/full/3042122.png,,Defense,D,Yarmouth,Nova Scotia,Canada,16,{api}hockey/leagues/nhl/seasons/2023/teams/16?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042122/statistics?lang=en&region=us,true,active,Active,nhl,NS,CA
43.0422,-87.9069,,Point,3042134,hockey,Hudson,Fasching,209,209 lbs,74,"6' 2""",27,1995-07-28T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042134.png,20,Right Wing,RW,Milwaukee,Wisconsin,United States,12,{api}hockey/leagues/nhl/seasons/2023/teams/12?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042134/statistics?lang=en&region=us,true,active,Active,nhl,WI,US
42.8319,-82.5022,,Point,3042138,hockey,Tyler,Motte,192,192 lbs,70,"5' 10""",28,1995-03-10T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nhl/players/full/3042138.png,14,Center,C,St Clair,Michigan,United States,13,{api}hockey/leagues/nhl/seasons/2023/teams/13?lang=en&region=us,{api}hockey/leagues/nhl/athletes/3042138/statistics?lang=en&region=us,true,active,Active,nhl,MI,US
